ἀτίταλλεν, ἐν ἀρμένοισι πᾶσι θυμὸν αὔξων·	uu-u u -u-u -u -u --	lyric	
ὄφρα θαλασσίαις ἀνέμων ῥιπαῖσι πεμφθεὶς	-u u-u- uu- --u --	lyric	
ὑπὸ Τρωΐαν, δορίκτυπον ἀλαλὰν Λυκίων τε προσμένοι καὶ Φρυγῶν	uu uu- u-uu uu- uu- u -u- - u-	lyric	
Δαρδάνων τε, καὶ ἐγχεσφόροις ἐπιμίξαις	-u- u u --u- uu--	lyric	
Αἰθιόπεσσι χεῖρας, ἐν φρασὶ πάξαιθʼ, ὅπως σφίσι μὴ κοίρανος ὀπίσω	-uu-u -u - uu -- u- uu - -uu uu-	lyric	
πάλιν οἴκαδʼ ἀνεψιὸς ζαμενὴς Ἑλένοιο Μέμνων μόλοι.	uu -u u-u- uu- uu-u -- u-	lyric	
τηλαυγὲς ἄραρε φέγγος Αἰακιδᾶν αὐτόθεν·	--u u-u -u -uu- -u-	lyric	
Ζεῦ, τεὸν γὰρ αἷμα, σέο δ᾽ἀγών, τὸν ὕμνος ἔβαλεν	- u- u -u uu u- u -u uu-	lyric	
ὀπὶ νέων ἐπιχώριον χάρμα κελαδέων.	uu u- uu-u- -u uuu-	lyric	
βοὰ δὲ νικαφόρῳ σὺν Ἀριστοκλείδᾳ πρέπει,	u- u --u- u u-u-- u-	lyric	
ὃς τάνδε νᾶσον εὐκλέϊ προσέθηκε λόγῳ	- -u -u -uu uu-u u-	lyric	
καὶ σεμνὸν ἀγλααῖσι μερίμναις	- -u -u-u u--	lyric	
Πυθίου Θεάριον. ἐν δὲ πείρᾳ τέλος	-u- u-uu - u -- u-	lyric	
διαφαίνεται, ὧν τις ἐξοχώτερος γένηται,	uu-uu - u -u-u- u--	lyric	
ἐν παισὶ νέοισι παῖς, ἐν ἀνδράσιν ἀνήρ, τρίτον	- -u u-u - u -uu -- u-	lyric	
ἐν παλαιτέροισι, μέρος ἕκαστον οἷον ἔχομεν	- u-u-u uu u-u -u uu-	lyric	
βρότεον ἔθνος. ἐλᾷ δὲ καὶ τέσσαρας ἀρετὰς	uuu -u u- u - -uu uu-	lyric	
ὁ θνατὸς αἰών, φρονεῖν δ᾽ἐνέπει τὸ παρκείμενον.	u -u -- u- uu- u --u-	lyric	
τῶν οὐκ ἄπεσσι. χαῖρε, φίλος. ἐγὼ τόδε τοι	- - u-u -u uu u- uu -	lyric	
πέμπω μεμιγμένον μέλι λευκῷ	-- u-u- uu --	lyric	
σὺν γάλακτι, κιρναμένα δ᾽ἔερσʼ ἀμφέπει,	- u-u -uu- u- -u-	lyric	
πόμʼ ἀοίδιμον Αἰολῇσιν ἐν πνοαῖσιν αὐλῶν,	u u-uu -u-u - u-u --	lyric	
ὀψέ περ. ἔστι δ᾽αἰετὸς ὠκὺς ἐνποτανοῖς,	-u u -u -uu -u -u--	lyric	
ὃς ἔλαβεν αἶψα, τηλόθε μεταμαιόμενος, δαφοινὸν ἄγραν ποσίν·	u uuu -u -uu uu-uu- u-u -- u-	lyric	
κραγέται δὲ κολοιοὶ ταπεινὰ νέμονται.	-u- u u-- u-u u--	lyric	
τίν γε μέν, εὐθρόνου Κλεοῦς ἐθελοίσας, ἀεθλοφόρου λήματος ἕνεκεν	- u u -u- u- uu-- u-uu- -uu uu-	lyric	
Νεμέας Ἐπιδαυρόθεν τ᾽ἄπο καὶ Μεγάρων δέδορκεν φάος.	uu- uu-u- uu - uu- u-- u-	lyric	
ἄριστος εὐφροσύνα πόνων κεκριμένων	u-u -uu- u- -uu-	lyric	
ἰατρός· αἱ δὲ σοφαὶ	u-u - u u-	lyric	
