[ταυροκτονοῦντας θεοῖσιν, ὧδʼ ἐπεύχομαι	--u-- -u - u-u-	iambic trimeter (tragic)	
θύσειν τροπαῖα, δαΐων δʼ ἐσθήματα,	-- u-u -u- --u-	iambic trimeter (tragic)	
στέψω λάφυρα δουρίπληχθʼ ἁγνοῖς δόμοις.	-- u-u -u- -- u-	iambic trimeter (tragic)	
[στέψω πρὸ ναῶν, πολεμίων δʼ ἐσθήματα.	-- u -- uuu- --u-	lyric	
τοιαῦτʼ ἐπεύχου μὴ φιλοστόνως θεοῖς,	-- u-- - u-u- u-	iambic trimeter (tragic)	
μηδʼ ἐν ματαίοις κἀγρίοις ποιφύγμασιν·	- - u-- -u- --u-	iambic trimeter (tragic)	
οὐ γάρ τι μᾶλλον μὴ φύγῃς τὸ μόρσιμον.	- - u -- - u- u -u-	iambic trimeter (tragic)	
ἐγὼ δέ γʼ ἄνδρας ἓξ ἐμοὶ σὺν ἑβδόμῳ	u- u -- - u- u -u-	iambic trimeter (tragic)	
ἀντηρέτας ἐχθροῖσι τὸν μέγαν τρόπον	--u- --u - u- u-	iambic trimeter (tragic)	
εἰς ἑπτατειχεῖς ἐξόδους τάξω μολών,	- -u-- -u- -- u-	iambic trimeter (tragic)	
πρὶν ἀγγέλους σπερχνούς τε καὶ ταχυρρόθους	u -u- -- u - u-u-	iambic trimeter (tragic)	
λόγους ἱκέσθαι καὶ φλέγειν χρείας ὕπο.	u- u-- - u- -- u-	iambic trimeter (tragic)	
μέλει, φόβῳ δʼ οὐχ ὑπνώσσει κέαρ·	u- u- - u-- u-	lyric	
γείτονες δὲ καρδίας	-u- u -u-	lyric	
μέριμναι ζωπυροῦσι τάρβος	u-- -u-u --	lyric	
τὸν ἀμφιτειχῆ λεών,	u -u-- u-	lyric	
δράκοντας ὥς τις τέκνων	u-u - - u-	lyric	
ὑπερδέδοικεν λεχαίων δυσευνάτορας	u-u-- u-- u--u-	lyric	
πάντρομος πελειάς.	-u- u--	lyric	
τοὶ μὲν γὰρ ποτὶ πύργους	- - - uu --	lyric	
πανδαμεὶ πανομιλεὶ	--- uu--	lyric	
στείχουσιν. τί γένωμαι;	--- u u--	lyric	
τοὶ δʼ ἐπʼ ἀμφιβόλοισιν	- u -uu--	lyric	
ἰάπτουσι πολίταις	---u u--	lyric	
χερμάδʼ ὀκριόεσσαν.	-u -uu--	lyric	
παντὶ τρόπῳ, Διογενεῖς	-u u- -uu-	lyric	
θεοί, πόλιν καὶ στρατὸν	- u- - u-	lyric	
Καδμογενῆ ῥύεσθε.	-uu- u-u	lyric	
ποῖον δʼ ἀμείψεσθε γαίας πέδον	-- u--u -- u-	lyric	
τᾶσδʼ ἄρειον, ἐχθροῖς	- u-u --	lyric	
ἀφέντες τὰν βαθύχθονʼ αἶαν,	u-- - u-u --	lyric	
ὕδωρ τε Διρκαῖον, εὐ-	u- u --u -	lyric	
τραφέστατον πωμάτων	u-u- -u-	lyric	
ὅσων ἵησιν Ποσειδᾶν ὁ γαιάοχος	u- u-- u-- u --u-	lyric	
Τηθύος τε παῖδες.	-u- u --	lyric	
πρὸς τάδʼ, ὦ πολιοῦχοι	- u - uu--	lyric	
θεοί, τοῖσι μὲν ἔξω	u- -u u --	lyric	
πύργων ἀνδρολέτειραν	-- -uu--	lyric	
κῆρα, ῥίψοπλον ἄταν,	-u -uu --	lyric	
ἐμβαλόντες ἄροισθε	-u-u u--	lyric	
κῦδος τοῖσδε πολίταις.	-- -u u--	lyric	
καὶ πόλεως ῥύτορες <ἔστʼ>	- uu- -uu -	lyric	
εὔεδροί τε στάθητʼ	-u- - u-	lyric	
ὀξυγόοις λιταῖσιν.	-uu- u--	lyric	
οἰκτρὸν γὰρ πόλιν ὧδʼ ὠγυγίαν	-- - uu - -uu-	anapaestic	
Ἀίδᾳ προϊάψαι, δορὸς ἄγραν	uu- uu-- uu --	anapaestic	
δουλίαν ψαφαρᾷ σποδῷ	-u- uu- u-	lyric	
ὑπʼ ἀνδρὸς Ἀχαιοῦ θεόθεν	u -u u-- uu-	lyric	
περθομέναν ἀτίμως,	-uu- u--	lyric	
τὰς δὲ κεχειρωμένας ἄγεσθαι,	- u u--u- u--	lyric	
ἒ ἔ, νέας τε καὶ παλαιὰς	u u u- u - u--	lyric	
ἱππηδὸν πλοκάμων, περιρ-	--- uu- u-	lyric	
ρηγνυμένων φαρέων. βοᾷ	-uu- u- u-	lyric	
δʼ ἐκκενουμένα πόλις,	-u-u- u-	lyric	
λαΐδος ὀλλυμένας μιξοθρόου·	-uu -uu- -uu-	anapaestic	
βαρείας τοι τύχας προταρβῶ.	u-- - u- u--	lyric	
κλαυτὸν δʼ ἀρτιτρόποις ὠμοδρόποις	-- -uu- -uu-	anapaestic	
νομίμων προπάροιθεν διαμεῖψαι	uu- uu-- uu--	anapaestic	
δωμάτων στυγερὰν ὁδόν·	-u- uu- u-	lyric	
τί; τὸν φθίμενον γὰρ προλέγω	u - uu- - uu-	lyric	
βέλτερα τῶνδε πράσσειν·	-uu -u --	lyric	
πολλὰ γάρ, εὖτε πτόλις δαμασθῇ,	-u u -- u- u--	lyric	
ἒ ἔ, δυστυχῆ τε πράσσει.	u u -u- u --	lyric	
ἄλλος δʼ ἄλλον ἄγει, φονεύ-	-- -u u- u-	lyric	
ει, τὰ δὲ πυρφορεῖ· καπνῷ	- u u -u- u-	lyric	
χραίνεται πόλισμʼ ἅπαν·	-u- u- u-	lyric	
μαινόμενος δʼ ἐπιπνεῖ λαοδάμας	-uu- uu- -uu-	anapaestic	
μιαίνων εὐσέβειαν Ἄρης.	u-- -u-u --	lyric	
κορκορυγαὶ δʼ ἀνʼ ἄστυ, προτὶ δʼ ὁρκάνα	-uu- u -u uu -u-	lyric	
πυργῶτις· πρὸς ἀνδρὸς δʼ ἀνὴρ	--- u -- u-	lyric	
<ἀμφὶ> δορὶ κλίνεται·	-u uu -u-	lyric	
βλαχαὶ δʼ αἱματόεσσαι	-- -uu--	lyric	
τῶν ἐπιμαστιδίων	- uu-uu-	lyric	
ἀρτιτρεφεῖς βρέμονται.	-uu- u--	lyric	
ἁρπαγαὶ δὲ διαδρομᾶν ὁμαίμονες·	-u- u uuu- u-u-	lyric	
ξυμβολεῖ φέρων φέροντι,	-u- u- u--	lyric	
καὶ κενὸς κενὸν καλεῖ,	- u- u- u-	lyric	
ξύννομον θέλων ἔχειν,	-u- u- u-	lyric	
οὔτε μεῖον οὔτʼ ἴσον λελιμμένοι.	-u -u - u- u-u-	lyric	
τὰ δʼ ἐκ τῶνδʼ εἰκάσαι λόγος πάρα.	u - - -u- u- u-	lyric	
παντοδαπὸς δὲ καρπὸς χαμάδις πεσὼν	-uu- u -- uu- u-	lyric	
ἀλγύνει κυρήσας· πικρὸν	--- u-- u-	lyric	
δʼ ὄμμα θαλαμηπόλων·	-u uu-u-	lyric	
πολλὰ δʼ ἀκριτόφυρτος	-u -uu--	lyric	
γᾶς δόσις οὐτιδανοῖς	- uu -uu-	lyric	
ἐν ῥοθίοις φορεῖται.	- uu- u--	lyric	
δμωίδες δὲ καινοπήμονες νέαι·	-u- u -u-u- u-	lyric	
τλάμονʼ εὐνὰν αἰχμάλωτον	-u -- -u--	lyric	
ἀνδρὸς εὐτυχοῦντος ὣς	-u -u-u -	lyric	
δυσμενοῦς ὑπερτέρου	-u- u-u-	lyric	
ἐλπίς ἐστι νύκτερον τέλος μολεῖν,	-u -u -u- u- u-	lyric	
παγκλαύτων ἀλγέων ἐπίρροθον.	--- -u- u-u-	lyric	
ὅ τοι κατόπτης, ὡς ἐμοὶ δοκεῖ, στρατοῦ	u - u-- - u- u- u-	iambic trimeter (tragic)	
πευθώ τινʼ ἡμῖν, ὦ φίλαι, νέαν φέρει,	-- u -- - u- u- u-	iambic trimeter (tragic)	
σπουδῇ διώκων πομπίμους χνόας ποδῶν.	-- u-- -u- u- u-	iambic trimeter (tragic)	
καὶ μὴν ἄναξ ὅδʼ αὐτὸς Οἰδίπου τόκος	- - u- u -u -u- u-	iambic trimeter (tragic)	
εἰς ἀρτίκολλον ἀγγέλου λόγον μαθεῖν·	- -u-u -u- u- u-	iambic trimeter (tragic)	
σπουδὴ δὲ καὶ τοῦδʼ οὐκ ἀπαρτίζει πόδα.	-- u - - - u--- u-	iambic trimeter (tragic)	
λέγοιμʼ ἂν εἰδὼς εὖ τὰ τῶν ἐναντίων,	u- u -- - u - u-u-	iambic trimeter (tragic)	
ὥς τʼ ἐν πύλαις ἕκαστος εἴληχεν πάλον.	- - u- u-u --- u-	iambic trimeter (tragic)	
Τυδεὺς μὲν ἤδη πρὸς πύλαισι Προιτίσιν	-- u -- - u-u -u-	iambic trimeter (tragic)	
βρέμει, πόρον δʼ Ἰσμηνὸν οὐκ ἐᾷ περᾶν	u- u- --u - u- u-	iambic trimeter (tragic)	
ὁ μάντις· οὐ γὰρ σφάγια γίγνεται καλά.	u -u - - uuu -u- u-	lyric	
Τυδεὺς δὲ μαργῶν καὶ μάχης λελιμμένος	-- u -- - u- u-u-	iambic trimeter (tragic)	
μεσημβριναῖς κλαγγαῖσιν ὡς δράκων βοᾷ·	u-u- --u - u- u-	iambic trimeter (tragic)	
θείνει δʼ ὀνείδει μάντιν Οἰκλείδην σοφόν,	-- u-- -u --- u-	iambic trimeter (tragic)	
σαίνειν μόρον τε καὶ μάχην ἀψυχίᾳ.	-- u- u - u- --u-	iambic trimeter (tragic)	
τοιαῦτʼ ἀυτῶν τρεῖς κατασκίους λόφους	-- u-- - u-u- u-	iambic trimeter (tragic)	
σείει, κράνους χαίτωμʼ, ὑπʼ ἀσπίδος δʼ ἔσω	-- u- -- u -u- u-	iambic trimeter (tragic)	
χαλκήλατοι κλάζουσι κώδωνες φόβον·	--u- --u --- u-	iambic trimeter (tragic)	
ἔχει δʼ ὑπέρφρον σῆμʼ ἐπʼ ἀσπίδος τόδε,	u- u-- - u -u- u-	iambic trimeter (tragic)	
φλέγονθʼ ὑπʼ ἄστροις οὐρανὸν τετυγμένον·	u- u -- -u- u-u-	iambic trimeter (tragic)	
λαμπρὰ δὲ πανσέληνος ἐν μέσῳ σάκει,	-- u -u-u - u- u-	iambic trimeter (tragic)	
πρέσβιστον ἄστρων, νυκτὸς ὀφθαλμός, πρέπει.	--u -- -u --- u-	iambic trimeter (tragic)	
τοιαῦτʼ ἀλύων ταῖς ὑπερκόμποις σαγαῖς	-- u-- - u--- u-	iambic trimeter (tragic)	
βοᾷ παρʼ ὄχθαις ποταμίαις, μάχης ἐρῶν,	u- u -- uuu- u- u-	lyric	
ἵππος χαλινῶν ὣς κατασθμαίνων μένει,	-- u-- - u--- u-	iambic trimeter (tragic)	
ὅστις βοὴν σάλπιγγος ὁρμαίνει μένων.	-- u- --u --- u-	iambic trimeter (tragic)	
τίνʼ ἀντιτάξεις τῷδε; τίς Προίτου πυλῶν	u -u-- -u - -- u-	iambic trimeter (tragic)	
κλῄθρων λυθέντων προστατεῖν φερέγγυος;	-- u-- -u- u-u-	iambic trimeter (tragic)	
κόσμον μὲν ἀνδρὸς οὔτινʼ ἂν τρέσαιμʼ ἐγώ,	-- u -u -u - u- u-	iambic trimeter (tragic)	
οὐδʼ ἑλκοποιὰ γίγνεται τὰ σήματα·	- -u-u -u- u -u-	iambic trimeter (tragic)	
λόφοι δὲ κώδων τʼ οὐ δάκνουσʼ ἄνευ δορός.	u- u -- - u- u- u-	iambic trimeter (tragic)	
καὶ νύκτα ταύτην ἣν λέγεις ἐπʼ ἀσπίδος	- -u -- - u- u -u-	iambic trimeter (tragic)	
ἄστροισι μαρμαίρουσαν οὐρανοῦ κυρεῖν,	--u ---u -u- u-	iambic trimeter (tragic)	
τάχʼ ἂν γένοιτο μάντις ἁνοία τινί.	u - u-u -u --- u-	iambic trimeter (tragic)	
εἰ γὰρ θανόντι νὺξ ἐπʼ ὀφθαλμοῖς πέσοι,	- - u-u - u --- u-	iambic trimeter (tragic)	
τῷ τοι φέροντι σῆμʼ ὑπέρκομπον τόδε	- - u-u - u--- u-	iambic trimeter (tragic)	
γένοιτʼ ἂν ὀρθῶς ἐνδίκως τʼ ἐπώνυμον,	u- u -- -u- u-u-	iambic trimeter (tragic)	
καὐτὸς καθʼ αὑτοῦ τήνδʼ ὕβριν μαντεύσεται.	-- u -- - u- --u-	iambic trimeter (tragic)	
ἐγὼ δὲ Τυδεῖ κεδνὸν Ἀστακοῦ τόκον	u- u -- -u -u- u-	iambic trimeter (tragic)	
τῶνδʼ ἀντιτάξω προστάτην πυλωμάτων,	- -u-- -u- u-u-	iambic trimeter (tragic)	
μάλʼ εὐγενῆ τε καὶ τὸν Αἰσχύνης θρόνον	u -u- u - u --- u-	iambic trimeter (tragic)	
τιμῶντα καὶ στυγοῦνθʼ ὑπέρφρονας λόγους.	--u - u- u-u- u-	iambic trimeter (tragic)	
αἰσχρῶν γὰρ ἀργός, μὴ κακὸς δʼ εἶναι φιλεῖ.	-- u -- - u- -- u-	iambic trimeter (tragic)	
σπαρτῶν δʼ ἀπʼ ἀνδρῶν, ὧν Ἄρης ἐφείσατο,	-- u -- - u- u-u-	iambic trimeter (tragic)	
ῥίζωμʼ ἀνεῖται, κάρτα δʼ ἔστʼ ἐγχώριος,	-- u-- -u - --u-	iambic trimeter (tragic)	
Μελάνιππος· ἔργον δʼ ἐν κύβοις Ἄρης κρινεῖ·	uu-u -- - u- u- u-	iambic trimeter (tragic)	
Δίκη δʼ ὁμαίμων κάρτα νιν προστέλλεται	u- u-- -u - --u-	iambic trimeter (tragic)	
εἴργειν τεκούσῃ μητρὶ πολέμιον δόρυ.	-- u-- -u uuu- u-	lyric	
τὸν ἁμόν νυν ἀντίπαλον εὐτυχεῖν	u -- u -uuu -u-	lyric	
θεοὶ δοῖεν, ὡς δικαίως πόλεως	u- -u - u-- u-	lyric	
πρόμαχος ὄρνυται· τρέμω δʼ αἱματη-	uuu -u- u- -u-	lyric	
φόρους μόρους ὑπὲρ φίλων	u- u- u- u-	lyric	
ὀλομένων ἰδέσθαι.	uuu- u--	lyric	
τούτῳ μὲν οὕτως εὐτυχεῖν δοῖεν θεοί·	-- u -- -u- -- u-	iambic trimeter (tragic)	
Καπανεὺς δʼ ἐπʼ Ἠλέκτραισιν εἴληχεν πύλαις,	uu- u ---u --- u-	iambic trimeter (tragic)	
γίγας ὅδʼ ἄλλος τοῦ πάρος λελεγμένου	u- u -- - u- u-u-	iambic trimeter (tragic)	
μείζων, ὁ κόμπος δʼ οὐ κατʼ ἄνθρωπον φρονεῖ,	-- u -- - u --- u-	iambic trimeter (tragic)	
πύργοις δʼ ἀπειλεῖ δείνʼ, ἃ μὴ κραίνοι τύχη·	-- u-- - u - -- u-	iambic trimeter (tragic)	
θεοῦ τε γὰρ θέλοντος ἐκπέρσειν πόλιν	u- u - u-u --- u-	iambic trimeter (tragic)	
καὶ μὴ θέλοντός φησιν, οὐδὲ τὴν Διὸς	- - u-- -u -u - u-	iambic trimeter (tragic)	
ἔριν πέδοι σκήψασαν ἐμποδὼν σχεθεῖν.	u- u- --u -u- u-	iambic trimeter (tragic)	
τὰς δʼ ἀστραπάς τε καὶ κεραυνίους βολὰς	- -u- u - u-u- u-	iambic trimeter (tragic)	
μεσημβρινοῖσι θάλπεσιν προσῄκασεν·	u-u-u -u- u-u-	iambic trimeter (tragic)	
ἔχει δὲ σῆμα γυμνὸν ἄνδρα πυρφόρον,	u- u -u -u -u -u-	iambic trimeter (tragic)	
φλέγει δὲ λαμπὰς διὰ χερῶν ὡπλισμένη·	u- u -- uu u- --u-	lyric	
χρυσοῖς δὲ φωνεῖ γράμμασιν πρήσω πόλιν.	-- u -- -u- -- u-	iambic trimeter (tragic)	
τοιῷδε φωτὶ πέμπε— τίς ξυστήσεται,	--u -u -u - --u-	iambic trimeter (tragic)	
τίς ἄνδρα κομπάζοντα μὴ τρέσας μενεῖ;	u -u ---u - u- u-	iambic trimeter (tragic)	
καὶ τῷδε κέρδει κέρδος ἄλλο τίκτεται.	- -u -- -u -u -u-	iambic trimeter (tragic)	
τῶν τοι ματαίων ἀνδράσιν φρονημάτων	- - u-- -u- u-u-	iambic trimeter (tragic)	
ἡ γλῶσσʼ ἀληθὴς γίγνεται κατήγορος·	- - u-- -u- u-u-	iambic trimeter (tragic)	
Καπανεὺς δʼ ἀπειλεῖ, δρᾶν παρεσκευασμένος,	uu- u-- - u---u-	iambic trimeter (tragic)	
θεοὺς ἀτίζων, κἀπογυμνάζων στόμα	u- u-- -u--- u-	iambic trimeter (tragic)	
χαρᾷ ματαίᾳ θνητὸς ὢν εἰς οὐρανὸν	u- u-- -u - - -u-	iambic trimeter (tragic)	
πέμπει γεγωνὰ Ζηνὶ κυμαίνοντʼ ἔπη·	-- u-- -u --- u-	iambic trimeter (tragic)	
πέποιθα δʼ αὐτῷ ξὺν δίκῃ τὸν πυρφόρον	u-u -- - u- - -u-	iambic trimeter (tragic)	
ἥξειν κεραυνόν, οὐδὲν ἐξῃκασμένον	-- u-u -u ---u-	iambic trimeter (tragic)	
μεσημβρινοῖσι θάλπεσιν τοῖς ἡλίου.	u-u-u -u- - -u-	iambic trimeter (tragic)	
ἀνὴρ δʼ ἐπʼ αὐτῷ, κεἰ στόμαργός ἐστʼ ἄγαν,	u- u -- - u-u - u-	iambic trimeter (tragic)	
αἴθων τέτακται λῆμα, Πολυφόντου βία,	-- u-- -u uu-- u-	lyric	
φερέγγυον φρούρημα, προστατηρίας	u-u- --u -u-u-	iambic trimeter (tragic)	
Ἀρτέμιδος εὐνοίαισι σύν τʼ ἄλλοις θεοῖς.	-uuu ---u - -- u-	lyric	
λέγʼ ἄλλον ἄλλαις ἐν πύλαις εἰληχότα.	u -u -- - u- --u-	iambic trimeter (tragic)	
ὄλοιθʼ ὃς πόλει μεγάλʼ ἐπεύχεται,	u- - u- uu u-u-	lyric	
κεραυνοῦ δέ νιν βέλος ἐπισχέθοι,	u-- u - uu u-u-	lyric	
πρὶν ἐμὸν ἐσθορεῖν δόμον, πωλικῶν	u uu -u- u- -u-	lyric	
θʼ ἑδωλίων ὑπερκόπῳ	u-u- u-u-	lyric	
δορί ποτʼ ἐκλαπάξαι.	uu u -u--	lyric	
καὶ μὴν τὸν ἐντεῦθεν λαχόντα πρὸς πύλαις	- - u --- u-u - u-	iambic trimeter (tragic)	
λέξω· τρίτῳ γὰρ Ἐτεόκλῳ τρίτος πάλος	-- u- u uuu- u- u-	lyric	
ἐξ ὑπτίου ʼπήδησεν εὐχάλκου κράνους,	- -u- --u --- u-	iambic trimeter (tragic)	
πύλαισι Νηίστῃσι προσβαλεῖν λόχον.	u-u ---u -u- u-	iambic trimeter (tragic)	
ἵππους δʼ ἐν ἀμπυκτῆρσιν ἐμβριμωμένας	-- u ---u ---u-	iambic trimeter (tragic)	
δινεῖ, θελούσας πρὸς πύλαις πεπτωκέναι.	-- u-- - u- --u-	iambic trimeter (tragic)	
φιμοὶ δὲ συρίζουσι βάρβαρον τρόπον,	-- u ---u -u- u-	iambic trimeter (tragic)	
μυκτηροκόμποις πνεύμασιν πληρούμενοι.	--u-- -u- --u-	iambic trimeter (tragic)	
ἐσχημάτισται δʼ ἀσπὶς οὐ σμικρὸν τρόπον·	--u-- -u - u- u-	iambic trimeter (tragic)	
ἀνὴρ ὁπλίτης κλίμακος προσαμβάσεις	u- u-- -u- u-u-	iambic trimeter (tragic)	
στείχει πρὸς ἐχθρῶν πύργον, ἐκπέρσαι θέλων.	-- u -- -u --- u-	iambic trimeter (tragic)	
βοᾷ δὲ χοὖτος γραμμάτων ἐν ξυλλαβαῖς,	u- u -- -u- - -u-	iambic trimeter (tragic)	
ὡς οὐδʼ ἂν Ἄρης σφʼ ἐκβάλοι πυργωμάτων.	- - u -- -u- --u-	iambic trimeter (tragic)	
καὶ τῷδε φωτὶ πέμπε τὸν φερέγγυον	- -u -u -u - u-u-	iambic trimeter (tragic)	
πόλεως ἀπείργειν τῆσδε δούλιον ζυγόν.	u- u-- -u -u- u-	iambic trimeter (tragic)	
πέμποιμʼ ἂν ἤδη τόνδε, σὺν τύχῃ δέ τῳ·	-- u -- -u - u- u -	iambic trimeter (tragic)	
καὶ δὴ πέπεμπται κόμπον ἐν χεροῖν ἔχων,	- - u-- -u - u- u-	iambic trimeter (tragic)	
Μεγαρεύς, Κρέοντος σπέρμα τοῦ σπαρτῶν γένους,	uu- u-- -u - -- u-	iambic trimeter (tragic)	
ὃς οὔτι μάργων ἱππικῶν φρυαγμάτων	u -u -- -u- u-u-	iambic trimeter (tragic)	
βρόμον φοβηθεὶς ἐκ πυλῶν χωρήσεται,	u- u-- - u- --u-	iambic trimeter (tragic)	
ἀλλʼ ἢ θανὼν τροφεῖα πληρώσει χθονί,	- - u- u-u --- u-	iambic trimeter (tragic)	
ἢ καὶ δύʼ ἄνδρε καὶ πόλισμʼ ἐπʼ ἀσπίδος	- - u -u - u- u -u-	iambic trimeter (tragic)	
ἑλὼν λαφύροις δῶμα κοσμήσει πατρός.	u- u-- -u --- u-	iambic trimeter (tragic)	
κόμπαζʼ ἐπʼ ἄλλῳ, μηδέ μοι φθόνει λέγων.	-- u -- -u - u- u-	iambic trimeter (tragic)	
ἐπεύχομαι τῷδε μὲν εὐτυχεῖν, ἰὼ	u-u- -u u -u- u-	lyric	
πρόμαχʼ ἐμῶν δόμων, τοῖσι δὲ δυστυχεῖν.	uu u- u- -u u -u-	lyric	
ὡς δʼ ὑπέραυχα βάζουσιν ἐπὶ πτόλει	- uu-u --u u- u-	lyric	
μαινομένᾳ φρενί, τώς νιν	-uu- uu - -	lyric	
Ζεὺς νεμέτωρ ἐπίδοι κοταίνων.	- uu- uu- u--	lyric	
τέταρτος ἄλλος, γείτονας πύλας ἔχων	u-u -- -u- u- u-	iambic trimeter (tragic)	
Ὄγκας Ἀθάνας, ξὺν βοῇ παρίσταται,	-- u-- - u- u-u-	iambic trimeter (tragic)	
Ἱππομέδοντος σχῆμα καὶ μέγας τύπος·	--u-- -u - u- u-	iambic trimeter (tragic)	
ἅλω δὲ πολλήν, ἀσπίδος κύκλον λέγω,	u- u -- -u- u- u-	iambic trimeter (tragic)	
ἔφριξα δινήσαντος· οὐκ ἄλλως ἐρῶ.	u-u ---u - -- u-	iambic trimeter (tragic)	
ὁ σηματουργὸς δʼ οὔ τις εὐτελὴς ἄρʼ ἦν	u -u-- - u -u- u -	iambic trimeter (tragic)	
ὅστις τόδʼ ἔργον ὤπασεν πρὸς ἀσπίδι,	-- u -u -u- u -u-	iambic trimeter (tragic)	
Τυφῶνʼ ἱέντα πύρπνοον διὰ στόμα	u- u-u -u- u- u-	iambic trimeter (tragic)	
λιγνὺν μέλαιναν, αἰόλην πυρὸς κάσιν·	-- u-u -u- u- u-	iambic trimeter (tragic)	
ὄφεων δὲ πλεκτάναισι περίδρομον κύτος	uu- u -u-u uuu- u-	lyric	
προσηδάφισται κοιλογάστορος κύκλου.	u-u-- -u-u- u-	iambic trimeter (tragic)	
αὐτὸς δʼ ἐπηλάλαξεν, ἔνθεος δʼ Ἄρει	-- u-u-u -u- u-	iambic trimeter (tragic)	
βακχᾷ πρὸς ἀλκὴν Θυιὰς ὣς φόβον βλέπων.	-- u -- -u - u- u-	iambic trimeter (tragic)	
τοιοῦδε φωτὸς πεῖραν εὖ φυλακτέον·	--u -- -u - u-u-	iambic trimeter (tragic)	
Φόβος γὰρ ἤδη πρὸς πύλαις κομπάζεται.	u- u -- - u- --u-	iambic trimeter (tragic)	
πρῶτον μὲν Ὄγκα Παλλάς, ἥτʼ ἀγχίπτολις,	-- u -u -u - --u-	iambic trimeter (tragic)	
πύλαισι γείτων, ἀνδρὸς ἐχθαίρουσʼ ὕβριν,	u-u -- -u --- u-	iambic trimeter (tragic)	
εἴρξει νεοσσῶν ὣς δράκοντα δύσχιμον·	-- u-- - u-u -u-	iambic trimeter (tragic)	
Ὑπέρβιος δέ, κεδνὸς Οἴνοπος τόκος,	u-u- u -u -u- u-	iambic trimeter (tragic)	
ἀνὴρ κατʼ ἄνδρα τοῦτον ᾑρέθη, θέλων	u- u -u -u -u- u-	iambic trimeter (tragic)	
ἐξιστορῆσαι μοῖραν ἐν χρείᾳ τύχης,	--u-- -u - -- u-	iambic trimeter (tragic)	
οὔτʼ εἶδος οὔτε θυμὸν οὐδʼ ὅπλων σχέσιν	- -u -u -u - u- u-	iambic trimeter (tragic)	
μωμητός, Ἑρμῆς δʼ εὐλόγως ξυνήγαγεν.	--u -- -u- u-u-	iambic trimeter (tragic)	
ἐχθρὸς γὰρ ἁνὴρ ἀνδρὶ τῷ ξυστήσεται,	-- u -- -u - --u-	iambic trimeter (tragic)	
ξυνοίσετον δὲ πολεμίους ἐπʼ ἀσπίδων	u-u- u uuu- u -u-	lyric	
θεούς· ὁ μὲν γὰρ πύρπνοον Τυφῶνʼ ἔχει,	u- u - - -u- -- u-	iambic trimeter (tragic)	
Ὑπερβίῳ δὲ Ζεὺς πατὴρ ἐπʼ ἀσπίδος	u-u- - - u- u -u-	iambic trimeter (tragic)	
σταδαῖος ἧσται, διὰ χερὸς βέλος φλέγων·	u-u -- uu u- u- u-	lyric	
κοὔπω τις εἶδε Ζῆνά που νικώμενον.	-- u -- -u - u-u-	iambic trimeter (tragic)	
τοιάδε μέντοι προσφίλεια δαιμόνων·	--u -- -u-u -u-	iambic trimeter (tragic)	
πρὸς τῶν κρατούντων δʼ ἐσμέν, οἱ δʼ ἡσσωμένων,	- - u-- -u - --u-	iambic trimeter (tragic)	
εἰ Ζεύς γε Τυφῶ καρτερώτερος μάχῃ·	- - u -- -u-u- u-	iambic trimeter (tragic)	
εἰκὸς δὲ πράξειν ἄνδρας ὧδʼ ἀντιστάτας,	-- u -- -u - --u-	iambic trimeter (tragic)	
Ὑπερβίῳ τε πρὸς λόγον τοῦ σήματος	u-u- u - u- - -u-	iambic trimeter (tragic)	
σωτὴρ γένοιτʼ ἂν Ζεὺς ἐπʼ ἀσπίδος τυχών.	-- u- - - u -u- u-	iambic trimeter (tragic)	
πέποιθα <δὴ> τὸν Διὸς ἀντίτυπον ἔχοντʼ	u-u - - uu -uuu u-	lyric	
ἄφιλον ἐν σάκει τοῦ χθονίου δέμας	uuu - u- - uu- u-	lyric	
δαίμονος, ἐχθρὸν εἴκασμα βροτοῖς τε καὶ	-uu -u --u u- u -	lyric	
δαροβίοισι θεοῖσιν,	-uu-u u--	lyric	
πρόσθε πυλᾶν κεφαλὰν ἰάψειν.	-u u- uu- u--	lyric	
οὕτως γένοιτο. τὸν δὲ πέμπτον αὖ λέγω,	-- u-u - u -u - u-	iambic trimeter (tragic)	
πέμπταισι προσταχθέντα Βορραίαις πύλαις,	--u ---u --- u-	iambic trimeter (tragic)	
τύμβον κατʼ αὐτὸν Διογενοῦς Ἀμφίονος·	-- u -- uuu- --u-	lyric	
ὄμνυσι δʼ αἰχμὴν ἣν ἔχει μᾶλλον θεοῦ	--u -- - u- -- u-	iambic trimeter (tragic)	
σέβειν πεποιθὼς ὀμμάτων θʼ ὑπέρτερον,	u- u-- -u- u-u-	iambic trimeter (tragic)	
ἦ μὴν λαπάξειν ἄστυ Καδμείων βίᾳ	- - u-- -u --- u-	iambic trimeter (tragic)	
Διός· τόδʼ αὐδᾷ μητρὸς ἐξ ὀρεσκόου	u- u -- -u - u-u-	iambic trimeter (tragic)	
βλάστημα καλλίπρῳρον, ἀνδρόπαις ἀνήρ·	--u -u-u -u- u-	iambic trimeter (tragic)	
στείχει δʼ ἴουλος ἄρτι διὰ παρηίδων,	-- u-u -u uu u-u-	lyric	
ὥρας φυούσης, ταρφὺς ἀντέλλουσα θρίξ.	-- u-- -u ---u -	iambic trimeter (tragic)	
